left	top	width	height	conf	text	name
345	1378	1252	45	-1.0		01115.jpg
345	1378	1252	45	-1.0		01115.jpg
345	1378	1252	45	-1.0		01115.jpg
345	1378	280	34	92.60923	Camden.—Be	01115.jpg
648	1381	24	32	96.778397	it	01115.jpg
696	1382	148	32	96.554054	resolved	01115.jpg
866	1382	42	41	96.650154	by	01115.jpg
930	1382	54	32	96.813438	the	01115.jpg
1007	1382	139	32	96.626472	General	01115.jpg
1170	1382	172	41	96.626472	Assembly	01115.jpg
1366	1382	36	32	96.040344	of	01115.jpg
1427	1382	55	31	96.856102	the	01115.jpg
1506	1381	91	33	96.965965	State	01115.jpg
346	1430	1251	45	-1.0		01115.jpg
346	1430	1251	45	-1.0		01115.jpg
346	1430	1251	45	-1.0		01115.jpg
346	1430	37	32	96.338165	of	01115.jpg
414	1431	104	33	96.222717	South	01115.jpg
547	1432	170	33	96.402527	Carolina:	01115.jpg
748	1431	86	34	96.571785	That	01115.jpg
862	1433	54	32	96.905495	the	01115.jpg
946	1433	189	32	96.82016	limitations	01115.jpg
1166	1434	145	41	96.514069	imposed	01115.jpg
1342	1433	32	32	96.002083	in	01115.jpg
1406	1433	131	33	96.73835	Section	01115.jpg
1567	1431	30	39	96.122726	7,	01115.jpg
347	1482	1250	35	-1.0		01115.jpg
347	1482	1250	35	-1.0		01115.jpg
347	1482	1250	35	-1.0		01115.jpg
347	1482	122	32	96.237267	Article	01115.jpg
488	1483	88	32	96.315956	VIII	01115.jpg
594	1484	64	31	96.315956	and	01115.jpg
679	1484	130	32	96.009743	Section	01115.jpg
828	1484	18	33	96.009743	5	01115.jpg
865	1485	37	32	96.348297	of	01115.jpg
922	1485	124	32	92.918091	Article	01115.jpg
1079	1485	16	31	92.918091	X	01115.jpg
1116	1485	37	31	96.994759	of	01115.jpg
1172	1486	54	31	96.354073	the	01115.jpg
1245	1485	222	32	95.802231	Constitution	01115.jpg
1486	1484	37	32	96.731041	of	01115.jpg
1544	1484	53	31	96.886932	the	01115.jpg
347	1533	1251	44	-1.0		01115.jpg
347	1533	1251	44	-1.0		01115.jpg
347	1533	1251	44	-1.0		01115.jpg
347	1533	90	33	96.54631	State	01115.jpg
455	1534	38	31	96.833191	of	01115.jpg
513	1535	103	32	96.635269	South	01115.jpg
634	1535	153	33	96.497154	Carolina	01115.jpg
806	1537	80	31	96.988098	shall	01115.jpg
906	1542	57	26	96.938751	not	01115.jpg
981	1537	97	40	96.611061	apply	01115.jpg
1096	1542	34	26	96.611061	to	01115.jpg
1150	1537	53	31	96.557053	the	01115.jpg
1222	1537	129	31	96.182495	bonded	01115.jpg
1371	1536	227	31	96.182495	indebtedness	01115.jpg
347	1584	1252	44	-1.0		01115.jpg
347	1584	1252	44	-1.0		01115.jpg
347	1584	1252	44	-1.0		01115.jpg
347	1584	150	33	96.669235	incurred	01115.jpg
520	1586	41	41	96.526146	by	01115.jpg
583	1586	54	31	96.987083	the	01115.jpg
660	1587	65	40	96.702614	city	01115.jpg
747	1587	37	32	96.794678	of	01115.jpg
807	1587	146	33	96.408501	Camden	01115.jpg
976	1588	94	31	96.38266	when	01115.jpg
1094	1588	54	31	96.522514	the	01115.jpg
1170	1588	155	39	96.498993	proceeds	01115.jpg
1348	1587	37	32	96.435875	of	01115.jpg
1409	1598	64	30	96.434921	any	01115.jpg
1495	1587	104	32	96.713173	bonds	01115.jpg
346	1636	1253	44	-1.0		01115.jpg
346	1636	1253	44	-1.0		01115.jpg
346	1636	1253	44	-1.0		01115.jpg
346	1636	107	32	96.977196	issued	01115.jpg
470	1637	42	40	96.945137	by	01115.jpg
530	1637	69	32	96.946373	said	01115.jpg
616	1638	65	41	96.941933	city	01115.jpg
698	1649	56	22	97.004257	are	01115.jpg
770	1639	128	41	96.495392	applied	01115.jpg
917	1639	198	40	96.646141	exclusively	01115.jpg
1133	1645	34	26	97.007141	to	01115.jpg
1185	1640	55	31	97.005943	the	01115.jpg
1257	1640	170	40	96.951836	purchase,	01115.jpg
1446	1639	153	36	96.905991	erection,	01115.jpg
346	1690	1254	40	-1.0		01115.jpg
346	1690	1254	40	-1.0		01115.jpg
346	1690	1254	40	-1.0		01115.jpg
346	1690	251	40	96.497124	improvements	01115.jpg
626	1690	65	32	96.814293	and	01115.jpg
721	1690	224	32	96.508713	maintenance	01115.jpg
973	1690	36	32	96.802811	of	01115.jpg
1040	1696	116	27	95.818687	streets	01115.jpg
1184	1691	65	31	95.489853	and	01115.jpg
1279	1690	182	37	95.51487	sidewalks,	01115.jpg
1491	1690	109	31	96.594688	where	01115.jpg
345	1735	1255	48	-1.0		01115.jpg
345	1735	1255	48	-1.0		01115.jpg
345	1735	1255	48	-1.0		01115.jpg
345	1742	54	31	96.244446	the	01115.jpg
418	1742	148	40	96.734222	abutting	01115.jpg
583	1747	156	36	96.657509	property	01115.jpg
757	1735	128	38	96.850632	owners	01115.jpg
904	1752	56	22	97.008759	are	01115.jpg
980	1742	148	32	96.681786	assessed	01115.jpg
1148	1753	35	21	96.350296	as	01115.jpg
1203	1742	96	32	96.350296	much	01115.jpg
1320	1753	36	21	96.227066	as	01115.jpg
1376	1741	149	32	96.31501	one-half	01115.jpg
1546	1742	54	31	96.204735	the	01115.jpg
345	1792	1255	42	-1.0		01115.jpg
345	1792	1255	42	-1.0		01115.jpg
345	1792	1255	42	-1.0		01115.jpg
345	1798	69	26	96.576958	cost	01115.jpg
434	1793	140	37	96.930786	thereof,	01115.jpg
594	1804	38	21	96.963745	or	01115.jpg
653	1793	55	31	96.941734	for	01115.jpg
727	1794	54	31	96.722862	the	01115.jpg
800	1793	171	41	96.722862	purchase,	01115.jpg
990	1794	223	31	96.249252	construction	01115.jpg
1233	1793	65	33	96.452927	and	01115.jpg
1317	1793	225	32	96.343803	maintenance	01115.jpg
1563	1792	37	32	96.961891	of	01115.jpg
346	1844	1257	42	-1.0		01115.jpg
346	1844	1257	42	-1.0		01115.jpg
346	1844	1257	42	-1.0		01115.jpg
346	1845	220	36	96.125816	waterworks,	01115.jpg
593	1844	139	42	96.151665	lighting	01115.jpg
757	1845	118	41	96.006332	plants,	01115.jpg
901	1855	58	30	95.898819	gas	01115.jpg
985	1845	118	40	95.898819	plants,	01115.jpg
1131	1855	163	31	96.36467	sewerage	01115.jpg
1321	1850	132	35	96.885849	system,	01115.jpg
1481	1855	39	20	96.737885	or	01115.jpg
1548	1844	55	31	96.831459	for	01115.jpg
346	1896	1258	41	-1.0		01115.jpg
346	1896	1258	41	-1.0		01115.jpg
346	1896	1258	41	-1.0		01115.jpg
346	1896	52	31	96.673386	the	01115.jpg
417	1902	152	34	96.59465	payment	01115.jpg
587	1896	37	32	96.59465	of	01115.jpg
644	1896	93	32	96.533157	debts	01115.jpg
757	1896	162	37	96.591492	incurred,	01115.jpg
938	1896	64	32	96.244568	and	01115.jpg
1022	1897	94	31	96.522308	when	01115.jpg
1136	1897	53	31	96.797592	the	01115.jpg
1208	1896	150	41	96.414017	question	01115.jpg
1378	1896	36	31	96.632133	of	01115.jpg
1437	1896	167	40	96.243408	incurring	01115.jpg
346	1947	1256	41	-1.0		01115.jpg
346	1947	1256	41	-1.0		01115.jpg
346	1947	1256	41	-1.0		01115.jpg
346	1947	77	31	96.237541	such	01115.jpg
452	1947	228	32	96.46981	indebtedness	01115.jpg
708	1948	28	32	96.287498	is	01115.jpg
765	1947	176	32	96.541794	submitted	01115.jpg
969	1953	34	26	96.827538	to	01115.jpg
1032	1948	54	31	96.543541	the	01115.jpg
1115	1943	153	49	96.636833	qualified	01115.jpg
1293	1948	142	32	95.585075	electors	01115.jpg
1464	1947	37	31	95.081833	of	01115.jpg
1533	1947	69	32	95.081833	said	01115.jpg
345	1998	614	42	-1.0		01115.jpg
345	1998	614	42	-1.0		01115.jpg
345	1998	614	42	-1.0		01115.jpg
345	1998	230	41	95.982651	municipality,	01115.jpg
594	2010	36	21	96.682289	as	01115.jpg
649	1999	160	40	96.917831	provided	01115.jpg
827	2000	42	40	96.825218	by	01115.jpg
886	1998	73	33	95.643677	law.	01115.jpg
396	2072	1209	45	-1.0		01115.jpg
396	2072	1209	45	-1.0		01115.jpg
396	2072	1209	45	-1.0		01115.jpg
396	2072	19	41	93.009003	§	01115.jpg
435	2074	35	32	96.114281	2.	01115.jpg
491	2073	86	33	96.053337	That	01115.jpg
595	2075	55	31	96.951927	the	01115.jpg
668	2075	152	40	96.665108	question	01115.jpg
839	2074	37	33	96.502419	of	01115.jpg
896	2075	158	42	96.719444	adopting	01115.jpg
1072	2075	66	32	96.716408	this	01115.jpg
1157	2076	209	31	96.600433	amendment	01115.jpg
1385	2075	38	31	96.81144	of	01115.jpg
1444	2076	53	31	93.292076	the	01115.jpg
1518	2075	87	32	93.167549	Con-	01115.jpg
345	2125	1261	43	-1.0		01115.jpg
345	2125	1261	43	-1.0		01115.jpg
345	2125	1261	43	-1.0		01115.jpg
345	2125	147	32	96.441208	stitution	01115.jpg
516	2126	79	31	96.619354	shall	01115.jpg
619	2127	40	31	96.385422	be	01115.jpg
684	2126	176	33	96.599586	submitted	01115.jpg
884	2131	35	27	96.494286	to	01115.jpg
943	2127	54	31	97.002899	the	01115.jpg
1021	2126	154	42	96.167984	qualified	01115.jpg
1199	2127	138	32	96.541504	electors	01115.jpg
1360	2126	38	32	96.926193	of	01115.jpg
1422	2127	66	32	96.634628	this	01115.jpg
1514	2126	92	33	96.886398	State	01115.jpg
345	2177	1261	42	-1.0		01115.jpg
345	2177	1261	42	-1.0		01115.jpg
345	2177	1261	42	-1.0		01115.jpg
345	2183	33	25	95.780632	at	01115.jpg
405	2178	53	31	95.780632	the	01115.jpg
486	2183	78	26	96.514709	next	01115.jpg
590	2179	133	39	95.547272	general	01115.jpg
751	2178	137	32	96.459358	election	01115.jpg
919	2178	55	32	96.314835	for	01115.jpg
1002	2178	286	41	96.33876	Representatives	01115.jpg
1318	2185	35	26	96.584175	to	01115.jpg
1382	2178	55	32	96.344582	the	01115.jpg
1466	2177	140	33	96.358734	General	01115.jpg
345	2228	1262	41	-1.0		01115.jpg
345	2228	1262	41	-1.0		01115.jpg
345	2228	1262	41	-1.0		01115.jpg
345	2228	180	40	95.966331	Assembly.	01115.jpg
572	2228	65	32	95.966331	For	01115.jpg
665	2229	93	32	96.015717	those	01115.jpg
787	2229	115	40	95.818855	voting	01115.jpg
929	2240	41	21	96.348602	on	01115.jpg
1000	2230	70	32	96.348602	said	01115.jpg
1099	2231	209	31	96.56617	amendment	01115.jpg
1337	2231	92	31	96.487541	there	01115.jpg
1459	2229	81	32	95.838722	shall	01115.jpg
1567	2230	40	30	95.838722	be	01115.jpg
348	2280	1260	42	-1.0		01115.jpg
348	2280	1260	42	-1.0		01115.jpg
348	2280	1260	42	-1.0		01115.jpg
348	2280	167	31	96.336418	furnished	01115.jpg
537	2291	18	20	95.086037	a	01115.jpg
579	2281	160	32	95.086037	sufficient	01115.jpg
762	2282	138	30	95.96476	number	01115.jpg
923	2281	36	31	96.579483	of	01115.jpg
982	2281	116	31	96.339752	ballots	01115.jpg
1122	2281	78	32	96.347389	with	01115.jpg
1224	2284	54	29	96.347389	the	01115.jpg
1304	2282	171	40	95.938194	following	01115.jpg
1499	2282	109	31	96.012489	words	01115.jpg
0	0	2200	2600	-1.0		01116.jpg
425	256	1240	43	-1.0		01116.jpg
425	256	1240	43	-1.0		01116.jpg
425	256	1240	43	-1.0		01116.jpg
425	260	118	39	95.888809	plainly	01116.jpg
574	259	126	31	96.061378	written	01116.jpg
731	269	37	20	95.955185	or	01116.jpg
797	259	128	40	96.184456	printed	01116.jpg
956	259	149	30	96.507729	thereon:	01116.jpg
1136	258	237	31	96.117546	“Amendment	01116.jpg
1404	264	33	24	96.291855	to	01116.jpg
1471	257	131	32	96.189285	Section	01116.jpg
1635	256	30	37	95.53154	7,	01116.jpg
426	308	1240	40	-1.0		01116.jpg
426	308	1240	40	-1.0		01116.jpg
426	308	1240	40	-1.0		01116.jpg
426	310	120	31	96.800781	Article	01116.jpg
562	310	84	30	95.732758	VIII	01116.jpg
663	311	63	30	96.918709	and	01116.jpg
744	309	128	32	96.814659	Section	01116.jpg
889	308	16	31	96.877731	5	01116.jpg
923	309	36	31	96.811485	of	01116.jpg
975	309	122	31	92.326126	Article	01116.jpg
1113	309	31	30	92.326126	X	01116.jpg
1160	309	36	31	96.952263	of	01116.jpg
1214	309	53	31	96.870262	the	01116.jpg
1282	308	220	32	93.28257	Constitution	01116.jpg
1519	314	147	34	92.355995	exempt-	01116.jpg
427	359	1240	42	-1.0		01116.jpg
427	359	1240	42	-1.0		01116.jpg
427	359	1240	42	-1.0		01116.jpg
427	362	54	39	96.829636	ing	01116.jpg
501	362	53	30	96.76104	the	01116.jpg
575	361	64	40	96.196869	city	01116.jpg
661	361	36	30	96.528656	of	01116.jpg
720	361	143	31	96.110184	Camden	01116.jpg
888	360	85	30	94.400047	from	01116.jpg
995	360	52	30	94.400047	the	01116.jpg
1073	360	170	40	96.58371	foregoing	01116.jpg
1264	359	182	40	96.781158	provisions	01116.jpg
1471	359	138	40	96.225372	relating	01116.jpg
1631	364	36	25	96.942947	to	01116.jpg
426	410	877	42	-1.0		01116.jpg
426	410	877	42	-1.0		01116.jpg
426	410	877	42	-1.0		01116.jpg
426	412	172	40	95.930031	municipal	01116.jpg
628	411	126	31	93.17466	bonded	01116.jpg
786	411	333	31	91.578758	indebtedness—Yes	01116.jpg
1151	420	37	21	96.683556	or	01116.jpg
1221	410	82	31	96.799789	No.”	01116.jpg
1348	409	317	40	-1.0		01116.jpg
1348	409	317	40	-1.0		01116.jpg
1348	409	317	40	-1.0		01116.jpg
1348	409	107	32	95.823822	Those	01116.jpg
1487	410	114	39	96.448586	voting	01116.jpg
1632	409	33	31	96.569275	in	01116.jpg
428	460	1238	37	-1.0		01116.jpg
428	460	1238	37	-1.0		01116.jpg
428	460	1238	37	-1.0		01116.jpg
428	463	94	31	96.522026	favor	01116.jpg
540	462	36	31	96.184067	of	01116.jpg
594	462	69	31	96.465424	said	01116.jpg
680	462	204	31	96.659462	amendment	01116.jpg
901	461	79	31	95.431587	shall	01116.jpg
998	471	89	21	96.253456	erase	01116.jpg
1106	461	53	31	96.770348	the	01116.jpg
1177	461	90	31	96.24836	word	01116.jpg
1285	461	96	31	95.786011	“No”	01116.jpg
1399	471	41	21	94.874413	on	01116.jpg
1458	460	71	31	95.387634	said	01116.jpg
1547	460	119	37	87.976501	ballot;	01116.jpg
426	511	1241	42	-1.0		01116.jpg
426	511	1241	42	-1.0		01116.jpg
426	511	1241	42	-1.0		01116.jpg
426	514	91	31	96.393112	those	01116.jpg
534	513	112	40	96.811928	voting	01116.jpg
661	512	125	41	96.177147	against	01116.jpg
803	512	68	31	96.65123	said	01116.jpg
888	512	203	31	96.579247	amendment	01116.jpg
1110	512	78	30	96.800781	shall	01116.jpg
1207	522	89	20	96.634621	erase	01116.jpg
1315	512	53	30	96.854095	the	01116.jpg
1386	512	89	30	96.550797	word	01116.jpg
1495	511	109	31	83.978188	“Yes”	01116.jpg
1623	521	44	21	95.586365	on	01116.jpg
427	564	196	31	-1.0		01116.jpg
427	564	196	31	-1.0		01116.jpg
427	564	196	31	-1.0		01116.jpg
427	564	67	31	90.752151	said	01116.jpg
516	564	107	31	90.752151	ballot.	01116.jpg
479	637	1188	41	-1.0		01116.jpg
479	637	1188	41	-1.0		01116.jpg
479	637	1188	41	-1.0		01116.jpg
479	638	18	39	93.222137	§	01116.jpg
522	639	34	31	95.748367	3.	01116.jpg
580	637	80	32	95.748367	This	01116.jpg
684	638	187	30	96.351021	Resolution	01116.jpg
895	638	79	30	95.369354	shall	01116.jpg
998	648	41	30	95.860771	go	01116.jpg
1063	637	66	31	95.860771	into	01116.jpg
1153	637	95	31	96.318314	effect	01116.jpg
1273	637	215	39	96.039948	immediately	01116.jpg
1512	648	86	29	96.597221	upon	01116.jpg
1626	637	41	31	95.606239	its	01116.jpg
427	689	498	41	-1.0		01116.jpg
427	689	498	41	-1.0		01116.jpg
427	689	498	41	-1.0		01116.jpg
427	690	153	40	95.94558	approval	01116.jpg
605	690	40	39	95.94558	by	01116.jpg
671	690	52	30	96.283821	the	01116.jpg
748	689	177	31	96.408684	Governor.	01116.jpg
470	741	849	40	-1.0		01116.jpg
470	741	849	40	-1.0		01116.jpg
470	741	849	40	-1.0		01116.jpg
470	742	174	39	96.395493	Approved	01116.jpg
663	743	53	29	96.398575	the	01116.jpg
739	741	70	31	96.059814	12th	01116.jpg
828	742	61	38	95.948112	day	01116.jpg
908	741	36	30	96.827797	of	01116.jpg
966	741	124	36	96.18644	March,	01116.jpg
1110	743	39	28	91.467995	A.	01116.jpg
1172	741	37	30	89.263763	D.	01116.jpg
1234	741	85	30	95.889908	1920.	01116.jpg
960	891	166	31	-1.0		01116.jpg
960	891	166	31	-1.0		01116.jpg
960	891	166	31	-1.0		01116.jpg
960	891	66	31	96.323578	No.	01116.jpg
1043	891	83	31	96.718521	926.	01116.jpg
428	964	1245	35	-1.0		01116.jpg
428	964	1245	35	-1.0		01116.jpg
428	964	1245	35	-1.0		01116.jpg
428	966	36	32	96.8405	A	01116.jpg
482	965	142	33	95.790443	JOINT	01116.jpg
646	965	297	34	96.433922	RESOLUTION	01116.jpg
965	970	40	28	96.994362	to	01116.jpg
1025	965	146	33	95.85733	Amend	01116.jpg
1193	965	146	33	96.645905	Section	01116.jpg
1361	964	23	33	96.855293	5	01116.jpg
1405	964	42	33	29.773071	of.	01116.jpg
1454	964	158	33	29.773071	Article	01116.jpg
1634	964	39	33	93.062508	X	01116.jpg
527	1015	1144	40	-1.0		01116.jpg
527	1015	1144	40	-1.0		01116.jpg
527	1015	1144	40	-1.0		01116.jpg
527	1016	41	32	96.677223	of	01116.jpg
594	1016	64	33	96.607925	the	01116.jpg
683	1016	247	33	95.839531	Constitution	01116.jpg
955	1016	172	39	96.497597	Relating	01116.jpg
1153	1021	39	27	96.693596	to	01116.jpg
1217	1016	65	32	96.244789	the	01116.jpg
1308	1015	108	33	96.685699	Limit	01116.jpg
1442	1015	41	32	96.885223	of	01116.jpg
1510	1015	161	33	96.44696	Bonded	01116.jpg
527	1065	1147	41	-1.0		01116.jpg
527	1065	1147	41	-1.0		01116.jpg
527	1065	1147	41	-1.0		01116.jpg
527	1067	98	32	96.887566	Debt	01116.jpg
641	1067	41	32	96.709557	of	01116.jpg
700	1067	203	39	96.574181	Municipal	01116.jpg
920	1067	265	38	96.402748	Corporations	01116.jpg
1201	1066	75	33	96.559464	and	01116.jpg
1295	1066	168	33	96.112198	Political	01116.jpg
1482	1065	192	34	95.924294	Divisions	01116.jpg
528	1117	1145	39	-1.0		01116.jpg
528	1117	1145	39	-1.0		01116.jpg
528	1117	1145	39	-1.0		01116.jpg
528	1118	74	32	96.027298	and	01116.jpg
625	1117	262	39	95.77002	Subdivisions,	01116.jpg
910	1117	50	39	96.713989	by	01116.jpg
982	1117	152	39	96.297379	Adding	01116.jpg
1157	1129	24	20	96.848106	a	01116.jpg
1204	1117	149	32	92.982849	Proviso	01116.jpg
1375	1117	163	32	92.307297	Thereto	01116.jpg
1561	1129	43	20	96.575706	as	01116.jpg
1629	1122	44	27	96.678627	to	01116.jpg
527	1166	1147	41	-1.0		01116.jpg
527	1166	1147	41	-1.0		01116.jpg
527	1166	1147	41	-1.0		01116.jpg
527	1168	65	33	96.661613	the	01116.jpg
616	1166	135	35	96.200737	Santee	01116.jpg
776	1168	137	39	96.608917	Bridge	01116.jpg
939	1168	162	39	95.978554	District,	01116.jpg
1127	1167	233	40	96.640068	Comprising	01116.jpg
1385	1168	65	32	96.474869	the	01116.jpg
1476	1167	198	40	96.733322	Territory	01116.jpg
527	1218	1146	40	-1.0		01116.jpg
527	1218	1146	40	-1.0		01116.jpg
527	1218	1146	40	-1.0		01116.jpg
527	1219	41	32	96.56797	of	01116.jpg
586	1219	65	32	96.945473	the	01116.jpg
669	1219	175	33	95.758339	Counties	01116.jpg
861	1219	42	32	95.758339	of	01116.jpg
921	1219	231	39	96.145203	Charleston,	01116.jpg
1172	1218	182	39	95.777481	Berkeley	01116.jpg
1371	1218	75	33	91.517578	and	01116.jpg
1466	1218	207	33	91.517578	Williams-	01116.jpg
528	1270	104	39	-1.0		01116.jpg
528	1270	104	39	-1.0		01116.jpg
528	1270	104	39	-1.0		01116.jpg
528	1270	104	39	95.286507	burg.	01116.jpg
478	1344	1196	39	-1.0		01116.jpg
478	1344	1196	39	-1.0		01116.jpg
478	1344	1196	39	-1.0		01116.jpg
478	1344	147	33	96.803146	Section	01116.jpg
653	1346	32	31	95.312927	1.	01116.jpg
711	1344	250	33	96.302605	Amendment	01116.jpg
986	1349	40	28	96.591499	to	01116.jpg
1050	1344	142	33	92.464966	Article	01116.jpg
1218	1344	44	38	92.464966	X,	01116.jpg
1288	1344	147	33	96.043945	Section	01116.jpg
1462	1344	35	39	93.29055	5,	01116.jpg
1524	1344	150	33	93.014854	Consti-	01116.jpg
429	1394	1245	40	-1.0		01116.jpg
429	1394	1245	40	-1.0		01116.jpg
429	1394	1245	40	-1.0		01116.jpg
429	1396	132	38	96.44339	tution,	01116.jpg
579	1395	186	39	96.088928	Proposed	01116.jpg
782	1407	42	20	96.874924	as	01116.jpg
840	1400	39	27	96.859993	to	01116.jpg
894	1395	135	33	96.295906	Santee	01116.jpg
1045	1395	136	39	93.283318	Bridge	01116.jpg
1199	1394	260	33	92.228027	District.—Be	01116.jpg
1479	1396	23	31	96.605148	it	01116.jpg
1520	1397	154	31	96.874252	resolved	01116.jpg
429	1445	1246	44	-1.0		01116.jpg
429	1445	1246	44	-1.0		01116.jpg
429	1445	1246	44	-1.0		01116.jpg
429	1449	40	40	97.001236	by	01116.jpg
489	1449	52	30	96.397026	the	01116.jpg
560	1448	136	31	96.896217	General	01116.jpg
715	1447	170	39	96.428284	Assembly	01116.jpg
904	1447	36	31	96.721352	of	01116.jpg
959	1448	54	30	96.49604	the	01116.jpg
1033	1447	89	31	96.499741	State	01116.jpg
1141	1447	36	31	96.614784	of	01116.jpg
1198	1447	103	32	96.481194	South	01116.jpg
1319	1447	169	31	95.897736	Carolina:	01116.jpg
1508	1445	87	33	96.84304	That	01116.jpg
1614	1448	61	31	96.952415	the	01116.jpg
432	1497	1242	41	-1.0		01116.jpg
432	1497	1242	41	-1.0		01116.jpg
432	1497	1242	41	-1.0		01116.jpg
432	1499	167	39	96.574356	following	01116.jpg
615	1499	204	30	96.277199	amendment	01116.jpg
836	1503	34	26	96.881126	to	01116.jpg
890	1498	127	32	96.696396	Section	01116.jpg
1037	1497	18	32	96.717354	5	01116.jpg
1073	1498	36	30	96.701866	of	01116.jpg
1128	1498	122	31	93.18322	Article	01116.jpg
1269	1498	31	30	93.18322	X	01116.jpg
1319	1497	36	32	96.591942	of	01116.jpg
1374	1498	53	30	96.591942	the	01116.jpg
1447	1497	227	32	96.739326	Constitution	01116.jpg
430	1548	1245	40	-1.0		01116.jpg
430	1548	1245	40	-1.0		01116.jpg
430	1548	1245	40	-1.0		01116.jpg
430	1550	36	31	96.477051	of	01116.jpg
484	1551	53	29	96.469559	the	01116.jpg
556	1550	88	30	96.469559	State	01116.jpg
660	1549	35	30	96.915314	of	01116.jpg
714	1549	101	31	96.454178	South	01116.jpg
831	1549	150	31	96.159157	Carolina	01116.jpg
997	1549	38	30	96.586639	be	01116.jpg
1051	1549	116	39	95.886772	agreed	01116.jpg
1184	1554	50	25	96.712898	to:	01116.jpg
1252	1549	74	30	96.499352	Add	01116.jpg
1343	1554	33	25	96.490479	at	01116.jpg
1393	1549	53	30	96.646019	the	01116.jpg
1463	1549	61	30	96.403427	end	01116.jpg
1542	1548	37	31	96.403427	of	01116.jpg
1598	1549	77	32	96.93676	said	01116.jpg
431	1598	1244	41	-1.0		01116.jpg
431	1598	1244	41	-1.0		01116.jpg
431	1598	1244	41	-1.0		01116.jpg
431	1601	120	30	96.858559	section	01116.jpg
575	1600	52	29	96.858559	the	01116.jpg
653	1599	165	40	96.305832	following	01116.jpg
839	1600	125	30	96.755264	words:	01116.jpg
988	1599	192	36	88.832573	“Provided,	01116.jpg
1206	1599	135	36	96.439949	further,	01116.jpg
1366	1598	84	32	96.000633	That	01116.jpg
1474	1600	54	30	92.714287	the	01116.jpg
1551	1599	124	32	92.714287	limita-	01116.jpg
432	1650	1243	40	-1.0		01116.jpg
432	1650	1243	40	-1.0		01116.jpg
432	1650	1243	40	-1.0		01116.jpg
432	1652	84	30	96.841225	tions	01116.jpg
540	1650	143	39	95.916	imposed	01116.jpg
706	1650	40	40	95.916	by	01116.jpg
771	1650	62	31	96.771851	this	01116.jpg
858	1650	119	31	96.813484	section	01116.jpg
1002	1650	79	31	94.892059	shall	01116.jpg
1106	1656	56	25	94.892059	not	01116.jpg
1186	1650	95	40	96.766678	apply	01116.jpg
1305	1656	33	25	95.984985	to	01116.jpg
1362	1650	127	31	96.841438	bonded	01116.jpg
1514	1660	38	21	96.05928	or	01116.jpg
1576	1651	99	31	96.823143	other	01116.jpg
432	1700	1244	42	-1.0		01116.jpg
432	1700	1244	42	-1.0		01116.jpg
432	1700	1244	42	-1.0		01116.jpg
432	1700	223	32	96.699226	indebtedness	01116.jpg
673	1700	35	30	96.41922	of	01116.jpg
727	1701	52	30	96.626503	the	01116.jpg
799	1701	115	31	96.291046	Santee	01116.jpg
933	1700	118	41	96.837982	Bridge	01116.jpg
1070	1700	143	37	96.632256	District,	01116.jpg
1231	1700	196	41	96.685265	comprising	01116.jpg
1443	1701	54	31	96.797775	the	01116.jpg
1516	1700	160	42	96.797775	territory	01116.jpg
